73	James P. Hoffa	Parents	Jimmy Hoffa	Section	1	Jimmy Hoffa	exact	Hoffa is the only son of Jimmy Hoffa	http://nif.dbpedia.org/wiki/en/James_P._Hoffa?dbpv=2016-10&nif=phrase&char=339,350
74	Dorothea of Brandenburg	Parents	John, Margrave of Brandenburg-Kulmbach	Section	1	John, Margrave of Brandenburg-Kulmbach	exact	Dorothea was born in 1430 or 1431 to John, Margrave of Brandenburg-Kulmbach	http://nif.dbpedia.org/wiki/en/Dorothea_of_Brandenburg?dbpv=2016-10&nif=phrase&char=435,473
76	Daniel Parke Custis	Parents	John Custis	Section	1	John Custis	exact	Custis was born in York County, Virginia, one of two children of John Custis	http://nif.dbpedia.org/wiki/en/Daniel_Parke_Custis?dbpv=2016-10&nif=phrase&char=356,367
77	Chloe Dykstra	Parents	John Dykstra	Abstract	0	John Dykstra	exact	Chloe Frances Dykstra (born September 15, 1988) is an American actress, cosplayer, and model. She produces and co-hosts a web series Just Cos for the Nerdist Industries' YouTube channel and is a cast member of the SyFy show Heroes of Cosplay. She is also a freelance game journalist for a number of websites. She was featured in a Daily Dot article for her parody photo essay of Me and My Place photos. Dykstra was born in Los Angeles, California, and is the daughter of John Dykstra	http://nif.dbpedia.org/wiki/en/Chloe_Dykstra?dbpv=2016-10&nif=phrase&char=471,483
78	Max Landis	Parents	John Landis	Section	1	John Landis	exact	Landis was born in Beverly Hills, California, the son of director John Landis	http://nif.dbpedia.org/wiki/en/Max_Landis?dbpv=2016-10&nif=phrase&char=523,534
78	Max Landis	Parents	John Landis	Section	2	John Landis	exact	Since he started writing at 16, Landis has written 75 screenplays. He sold his first script at the age of 18, a collaboration with his father, John, on the Masters of Horror episode "Deer Woman". He would later be asked to return to the series in its second incarnation, Fear Itself, independently penning the episode "Something with Bite". He also wrote for Bluewater Productions' Back to Mysterious Island, a 2008 comic series. Landis has made cameo appearances in a number of John Landis	http://nif.dbpedia.org/wiki/en/Max_Landis?dbpv=2016-10&nif=phrase&char=1249,1260
78	Max Landis	Parents	John Landis	Abstract	0	John Landis	exact	Max Landis (born August 3, 1985) is an American screenwriter, director, producer, and actor. He is best known for writing the films Chronicle (2012), American Ultra (2015), and Victor Frankenstein (2015), a film adaptation of Mary Shelley's 1818 novel Frankenstein, as well as a variety of short films including The Death and Return of Superman. He is the son of director John Landis	http://nif.dbpedia.org/wiki/en/Max_Landis?dbpv=2016-10&nif=phrase&char=372,383
79	George Cummins Morphett	Parents	John Morphett	Section	1	John Morphett	exact	Morphett was born in Adelaide, the son of John Morphett	http://nif.dbpedia.org/wiki/en/George_Cummins_Morphett?dbpv=2016-10&nif=phrase&char=238,251
80	George Washington Parke Custis	Parents	John Parke Custis	Section	1	John Parke Custis	exact	George Washington Parke Custis (G.W.P. Custis) was born on April 30, 1781, at his mother's family home at Mount Airy, which is now a restored mansion in Rosaryville State Park in Prince George's County, Maryland. He initially lived with his parents John Parke Custis	http://nif.dbpedia.org/wiki/en/George_Washington_Parke_Custis?dbpv=2016-10&nif=phrase&char=1580,1597
80	George Washington Parke Custis	Parents	John Parke Custis	Section	3	John Parke Custis	exact	G.W.P. Custis descended from a number of aristocratic colonial era families, as well as, through his mother, the British nobility and, very distantly, from the royal House of Hanover and the House of Stuart. His mother, Eleanor Calvert Custis Stuart, descended from Charles Calvert, 3rd Baron Baltimore, and Henry Lee of Ditchley, one of whose descendants was Edward Lee, first Earl of Litchfield, who married Lady Charlotte Fitzroy, an illegitimate daughter of Charles II by one of his mistresses, Barbara Palmer, Duchess of Cleveland. It is believed he is descended from George I by his natural daughter Melusina von der Schulenburg, Countess of Walsingham, whose extra-marital liaison with the 5th Baron Baltimore produced a son, Benedict Swingate Calvert, his maternal grandfather. His father, John Parke Custis	http://nif.dbpedia.org/wiki/en/George_Washington_Parke_Custis?dbpv=2016-10&nif=phrase&char=9674,9691
81	John Rollin Ridge	Parents	John Ridge	Section	1	John Ridge	exact	Born in New Echota, Georgia, he was the son of John Ridge	http://nif.dbpedia.org/wiki/en/John_Rollin_Ridge?dbpv=2016-10&nif=phrase&char=243,253
82	Yinxiang (prince)	Parents	Kangxi Emperor	Section	1	Kangxi Emperor	exact	Yinxiang was born in the Aisin Gioro clan as the 13th son of the Kangxi Emperor	http://nif.dbpedia.org/wiki/en/Yinxiang_(prince)?dbpv=2016-10&nif=phrase&char=721,735
83	Kieran Culkin	Parents	Kit Culkin	Section	1	Kit Culkin	exact	Culkin was born in New York City, the son of Patricia Brentrup and Kit Culkin	http://nif.dbpedia.org/wiki/en/Kieran_Culkin?dbpv=2016-10&nif=phrase&char=993,1003
87	Princess Louise of Prussia (1808–1870)	Parents	Louise of Mecklenburg-Strelitz	Abstract	0	Louise of Mecklenburg-Strelitz	exact	Princess Louise of Prussia (German: Luise Auguste Wilhelmine Amalie von Preußen, 1 February 1808, in Königsberg or Berlin – 6 December 1870, in Pauw Haus, Wassenaar) was the third surviving daughter and ninth child of Frederick William III of Prussia and Louise of Mecklenburg-Strelitz	http://nif.dbpedia.org/wiki/en/Princess_Louise_of_Prussia_(1808–1870)?dbpv=2016-10&nif=phrase&char=255,285
88	Francis I of France	Parents	Louise of Savoy	Section	1	Louise of Savoy	exact	Francis was the only son of Charles, Count of Angoulême, and Louise of Savoy	http://nif.dbpedia.org/wiki/en/Francis_I_of_France?dbpv=2016-10&nif=phrase&char=2213,2228
88	Francis I of France	Parents	Louise of Savoy	Abstract	0	Louise of Savoy	exact	Francis I (French: François Ier) (12 September 1494 – 31 March 1547) was the first King of France from the Angoulême branch of the House of Valois, reigning from 1515 until his death. He was the son of Charles, Count of Angoulême, and Louise of Savoy	http://nif.dbpedia.org/wiki/en/Francis_I_of_France?dbpv=2016-10&nif=phrase&char=235,250
89	Louise of Sweden	Parents	Louise of the Netherlands	Abstract	0	Louise of the Netherlands	exact	Louise Josephine Eugenie of Sweden (Swedish: Lovisa Josefina Eugenia; 31 October 1851 – 20 March 1926), was Queen of Denmark as the spouse of King Frederick VIII. She was the only surviving child of Charles XV of Sweden and his consort, Louise of the Netherlands	http://nif.dbpedia.org/wiki/en/Louise_of_Sweden?dbpv=2016-10&nif=phrase&char=237,262
91	John Ridge	Parents	Major Ridge	Section	3.1	Major Ridge	exact	In 1825, the Creek Nation retained two young Cherokee men to serve as their lobbyists in Washington, D. C. during the debates over the removal of the Creeks from the southeastern U. S. This was because there were no Creeks who spoke fluent English at the time. The Creeks also knew that Andrew Jackson thought highly of Major Ridge	http://nif.dbpedia.org/wiki/en/John_Ridge?dbpv=2016-10&nif=phrase&char=3489,3500
91	John Ridge	Parents	Major Ridge	Section	1	Major Ridge	exact	John Ridge was born to the Cherokee chief Major Ridge	http://nif.dbpedia.org/wiki/en/John_Ridge?dbpv=2016-10&nif=phrase&char=1321,1332
92	Simon Verhoeven	Parents	Michael Verhoeven	Abstract	0	Michael Verhoeven	exact	Simon Verhoeven (born 20 June 1972, Munich) is a German actor, screenwriter and film director. He is the son of actress Senta Berger and film director Michael Verhoeven	http://nif.dbpedia.org/wiki/en/Simon_Verhoeven?dbpv=2016-10&nif=phrase&char=151,168
96	Trajan	Parents	Nerva	Abstract	0	Marcus Cocceius Nerva	partial	Born in the city of Italica in the province of Hispania Baetica, Trajan's non-patrician family was of Italian and perhaps Iberian origin. Trajan rose to prominence during the reign of emperor Domitian. Serving as a legatus legionis in Hispania Tarraconensis, in 89 Trajan supported Domitian against a revolt on the Rhine led by Antonius Saturninus. In September 96, Domitian was succeeded by Marcus Cocceius Nerva	http://nif.dbpedia.org/wiki/en/Trajan?dbpv=2016-10&nif=phrase&char=1122,1143
100	Scott D. Malkin	Parents	Peter L. Malkin	Section	1	Peter L. Malkin	exact	Malkin was born to a Jewish family, the son of Isabel (née Wien) and Peter L. Malkin	http://nif.dbpedia.org/wiki/en/Scott_D._Malkin?dbpv=2016-10&nif=phrase&char=215,230
102	Daisy Bates (actress)	Parents	Ralph Bates	Abstract	0	Ralph Bates	exact	She was born in London, the daughter of actor Ralph Bates	http://nif.dbpedia.org/wiki/en/Daisy_Bates_(actress)?dbpv=2016-10&nif=phrase&char=102,113
103	Rohan Sippy	Parents	Ramesh Sippy	Abstract	0	Ramesh Sippy	exact	Rohan Sippy (Sindhi: سیپی رمیش‎) is an Indian film director and producer who has directed four films: Kuch Naa Kaho (2003), Bluffmaster! (2005), Dum Maaro Dum (2011) and Nautanki Saala (2013). He is the son of Ramesh Sippy	http://nif.dbpedia.org/wiki/en/Rohan_Sippy?dbpv=2016-10&nif=phrase&char=210,222
105	Robert Sidney, 2nd Earl of Leicester	Parents	Robert Sidney, 1st Earl of Leicester	Section	1	Robert Sidney, 1st Earl of Leicester	exact	Sidney was born at Castle Barnard, the son of Robert Sidney, 1st Earl of Leicester	http://nif.dbpedia.org/wiki/en/Robert_Sidney,_2nd_Earl_of_Leicester?dbpv=2016-10&nif=phrase&char=274,310
106	Lorimer Dods	Parents	Robin Dods	Section	1	Robin Dods	exact	Lorimer Dods was born on 7 March 1900 in Southport, Queensland, the son of architect Robin Dods	http://nif.dbpedia.org/wiki/en/Lorimer_Dods?dbpv=2016-10&nif=phrase&char=439,449
107	Samuel Pegge (the younger)	Parents	Samuel Pegge	Abstract	0	Samuel Pegge	exact	Samuel Pegge - the younger (1733 – 22 May 1800) was an antiquary, poet, musical composer and lexicographer. He was the son of Samuel Pegge	http://nif.dbpedia.org/wiki/en/Samuel_Pegge_(the_younger)?dbpv=2016-10&nif=phrase&char=126,138
107	Samuel Pegge (the younger)	Parents	Samuel Pegge	Section	3	Samuel Pegge	exact	1.   * An Elegy on the Death of Godfrey Bagnail Clerke, M.P. for Derbyshire, who died on 26 Dec. 1774, printed at Chesterfield. 2.   *  Brief Memoirs of Edward Capell, Esq. 1790, in Nichols's ' Literary Anecdotes  (i. 465-76). 3.   *  Curialia ; or an Historical Account of some Branches of the Royal Household, 5 parts, London, 1782–1806, parts iv. and v. were edited by John Nichols. 4.   * Illustrations of the Churchwardens' Accompts of St. Michael Spurrier-Gate, York in Illustrations of the Manners and Expences of Ancient Times 1797. 5.   *  Memoir of his father, Dr. Samuel Pegge	http://nif.dbpedia.org/wiki/en/Samuel_Pegge_(the_younger)?dbpv=2016-10&nif=phrase&char=3429,3441
109	Thomas Fremantle, 2nd Baron Cottesloe	Parents	Thomas Fremantle, 1st Baron Cottesloe	Section	1.1	Thomas Fremantle, 1st Baron Cottesloe	exact	Thomas Francis Fremantle was born on 30 January 1830. He was the eldest son of Thomas Fremantle, 1st Baron Cottesloe	http://nif.dbpedia.org/wiki/en/Thomas_Fremantle,_2nd_Baron_Cottesloe?dbpv=2016-10&nif=phrase&char=260,297
112	Oleg Voronin	Parents	Vladimir Voronin	Abstract	0	Vladimir Voronin	exact	Oleg Voronin (born November 4, 1962, Criuleni) is a businessperson and the son of former Moldovan president Vladimir Voronin	http://nif.dbpedia.org/wiki/en/Oleg_Voronin?dbpv=2016-10&nif=phrase&char=108,124
112	Oleg Voronin	Parents	Vladimir Voronin	Section	1	Vladimir Voronin	exact	Oleg Voronin born on November 4, 1962, in Criuleni, then in the Moldovan SSR. He is the son of former Moldovan president Vladimir Voronin	http://nif.dbpedia.org/wiki/en/Oleg_Voronin?dbpv=2016-10&nif=phrase&char=258,274
115	John Lok	Parents	William Lok	Abstract	0	Sir William Lok	partial	John Lok was the son of Sir William Lok	http://nif.dbpedia.org/wiki/en/John_Lok?dbpv=2016-10&nif=phrase&char=24,39
115	John Lok	Parents	William Lok	Section	1	Sir William Lok	partial	John Lok's date of birth is unknown. He was one of the nineteen children of the London mercer Sir William Lok	http://nif.dbpedia.org/wiki/en/John_Lok?dbpv=2016-10&nif=phrase&char=334,349
115	John Lok	Parents	William Lok	Section	6	Will of William Lok, Mercer and Alderman of London, proved 11 September 1550, PROB 11/33/331, National Archives	partial	 * 'The second voyage to Guinea set out by Sir George Barne, Sir John Yorke, Thomas Lok, Anthonie Hickman and Edward Castelin, in the yere 1554. The Captaine whereof was M. John Lok', in Hakluyt, Richard, The Principal Navigations, Voyages, Traffiques, and Discoveries of the English Nation Retrieved 28 November 2013  * Map of Cape Barbas, Morocco Retrieved 24 November 2013  * Will of William Lok, Mercer and Alderman of London, proved 11 September 1550, PROB 11/33/331, National Archives	http://nif.dbpedia.org/wiki/en/John_Lok?dbpv=2016-10&nif=phrase&char=7537,7648
116	Rose Lok	Parents	William Lok	Section	1	Sir William Lok	partial	Rose Lok, born in London on 26 December 1526, was one of the nineteen children of Sir William Lok	http://nif.dbpedia.org/wiki/en/Rose_Lok?dbpv=2016-10&nif=phrase&char=288,303
117	Robert de Ferrers, 6th Earl of Derby	Parents	William de Ferrers, 5th Earl of Derby	Abstract	0	William de Ferrers, 5th Earl of Derby	exact	He was born at Tutbury Castle in Staffordshire, England, the son of William de Ferrers, 5th Earl of Derby	http://nif.dbpedia.org/wiki/en/Robert_de_Ferrers,_6th_Earl_of_Derby?dbpv=2016-10&nif=phrase&char=142,179
118	Diana Barnato Walker	Parents	Woolf Barnato	Section	1	Woolf Barnato	exact	Diana Barnato was born 15 January 1918 to Woolf Barnato	http://nif.dbpedia.org/wiki/en/Diana_Barnato_Walker?dbpv=2016-10&nif=phrase&char=222,235
119	Jeff Bridges	Parents	Dorothy Bridges	Section	1	Dorothy Bridges	exact	Jeffrey Leon Bridges was born on December 4, 1949 in Los Angeles, California. He is the son of show business parents, actor Lloyd Bridges (1913–1998) and actress and writer Dorothy Bridges	http://nif.dbpedia.org/wiki/en/Jeff_Bridges?dbpv=2016-10&nif=phrase&char=943,958
120	Ala Paredes	Parents	Jim Paredes	Section	1	Jim Paredes	exact	She first ventured into modeling in her junior year in college, doing a commercial for a facial wash, and soon endorsing a clothing line. Initially Ala was perceived to have the advantage of a familiar family name: she is the second daughter of singer Jim Paredes	http://nif.dbpedia.org/wiki/en/Ala_Paredes?dbpv=2016-10&nif=phrase&char=917,928
121	Manono I	Parents	Alapainui	Abstract	0	Alapainui	exact	She was a daughter of the king Alapainui	http://nif.dbpedia.org/wiki/en/Manono_I?dbpv=2016-10&nif=word&char=70,79
122	Barclay Harding Warburton II	Parents	Barclay Harding Warburton I	Section	1	Barclay Harding Warburton I	exact	He was born on June 15, 1898 in Philadelphia to Barclay Harding Warburton I	http://nif.dbpedia.org/wiki/en/Barclay_Harding_Warburton_II?dbpv=2016-10&nif=phrase&char=330,357
122	Barclay Harding Warburton II	Parents	Barclay Harding Warburton I	Section	1	Barclay Harding Warburton III	partial	He married Rosamond Lancaster December 10, 1919 in Elkton, Maryland and they had a son, Barclay Harding Warburton III	http://nif.dbpedia.org/wiki/en/Barclay_Harding_Warburton_II?dbpv=2016-10&nif=phrase&char=615,644
125	Elizabeth Tilney, Countess of Surrey	Parents	Frederick Tilney	Section	1	Frederick Tilney	exact	Elizabeth Tilney was born at Ashwellthorpe Hall sometime before 1445, the only child of Sir Frederick Tilney	http://nif.dbpedia.org/wiki/en/Elizabeth_Tilney,_Countess_of_Surrey?dbpv=2016-10&nif=phrase&char=1041,1057
128	David Bennent	Parents	Heinz Bennent	Section	1	Heinz Bennent	exact	He was born in Lausanne, Switzerland. His parents are German actor Heinz Bennent	http://nif.dbpedia.org/wiki/en/David_Bennent?dbpv=2016-10&nif=phrase&char=129,142
130	Aditya Chopra	Parents	Pamela Chopra	Section	1	Pamela Chopra	exact	Chopra, the elder son of the late filmmaker Yash Chopra and Pamela Chopra	http://nif.dbpedia.org/wiki/en/Aditya_Chopra?dbpv=2016-10&nif=phrase&char=2920,2933
133	Adhyayan Suman	Parents	Shekhar Suman	Abstract	0	Shekhar Suman	exact	Adhyayan Suman (born 13 January 1988) is an Indian actor. He is the only son of Alka Suman and Bollywood actor Shekhar Suman	http://nif.dbpedia.org/wiki/en/Adhyayan_Suman?dbpv=2016-10&nif=phrase&char=111,124
134	Adolph II, Count of Nassau-Wiesbaden-Idstein	Parents	Walram IV, Count of Nassau-Idstein	Abstract	0	Walram IV, Count of Nassau-Idstein	exact	Adolph II, Count of Nassau-Wiesbaden-Idstein (1386 – 16 July 1426) was a son of Walram IV, Count of Nassau-Idstein	http://nif.dbpedia.org/wiki/en/Adolph_II,_Count_of_Nassau-Wiesbaden-Idstein?dbpv=2016-10&nif=phrase&char=80,114
135	Alex Hyde-White	Parents	Wilfrid Hyde-White	Section	1	Wilfrid Hyde-White	exact	Hyde-White was born in London, the son of Ethel M. (née Korenman), a stage manager who acted under the name Ethel Drew, and the actor Wilfrid Hyde-White	http://nif.dbpedia.org/wiki/en/Alex_Hyde-White?dbpv=2016-10&nif=phrase&char=435,453
