0	Samuel Simons	CityOfResidence	Bridgeport, Connecticut	Section	1	Bridgeport, Connecticut	exact	He was born in Bridgeport, Connecticut	http://nif.dbpedia.org/wiki/en/Samuel_Simons?dbpv=2016-10&nif=phrase&char=271,294
51	Jean-Robert Gauthier	CityOfResidence	Ottawa	Abstract	0	Ottawa East	partial	A chiropractor by training, he entered politics as trustee on a local school board. He was elected to the House of Commons of Canada to represent the riding of Ottawa East	http://nif.dbpedia.org/wiki/en/Jean-Robert_Gauthier?dbpv=2016-10&nif=phrase&char=256,267
52	Gary Miller (computer scientist)	CityOfResidence	Pittsburgh	Abstract	0	Pittsburgh	exact	Gary Lee Miller is a professor of Computer Science at Carnegie Mellon University, Pittsburgh	http://nif.dbpedia.org/wiki/en/Gary_Miller_(computer_scientist)?dbpv=2016-10&nif=word&char=82,92
54	Ward Cunningham	CityOfResidence	Portland, Oregon	Section	1	Portland, Oregon	exact	As of 2014, Cunningham resides in Portland, Oregon	http://nif.dbpedia.org/wiki/en/Ward_Cunningham?dbpv=2016-10&nif=phrase&char=2034,2050
55	Avel Gordly	CityOfResidence	Portland, Oregon	Section	1	Portland, Oregon	exact	Gordly was born in Portland, Oregon	http://nif.dbpedia.org/wiki/en/Avel_Gordly?dbpv=2016-10&nif=phrase&char=380,396
56	Galen Rupp	CityOfResidence	Portland, Oregon	Section	1	Portland, Oregon	exact	Born in Portland, Oregon	http://nif.dbpedia.org/wiki/en/Galen_Rupp?dbpv=2016-10&nif=phrase&char=714,730
56	Galen Rupp	CityOfResidence	Portland, Oregon	Section	1	Portland, Oregon	exact	Born in Portland, Oregon, Rupp set junior and American high school records, while competing for Portland, Oregon	http://nif.dbpedia.org/wiki/en/Galen_Rupp?dbpv=2016-10&nif=phrase&char=802,818
58	Franco Zeffirelli	CityOfResidence	Rome	Section	5	Romeo and Juliet	partial	 *  La Bohème (1965; production designer only)  *  Florence: Days of Destruction (1966) (documentary short)  *  The Taming of the Shrew (1967)  *  Romeo and Juliet	http://nif.dbpedia.org/wiki/en/Franco_Zeffirelli?dbpv=2016-10&nif=phrase&char=7460,7477
58	Franco Zeffirelli	CityOfResidence	Rome	Section	4	Romeo and Juliet	partial	Director Bruce Robinson claimed to have been the target of unwanted sexual advances by Zeffirelli during the filming of Romeo and Juliet	http://nif.dbpedia.org/wiki/en/Franco_Zeffirelli?dbpv=2016-10&nif=phrase&char=7130,7146
58	Franco Zeffirelli	CityOfResidence	Rome	Section	2.1	Romeo and Juliet	partial	Zeffirelli's major breakthrough came the year after when he presented two teenagers as Romeo and Juliet	http://nif.dbpedia.org/wiki/en/Franco_Zeffirelli?dbpv=2016-10&nif=phrase&char=3547,3563
58	Franco Zeffirelli	CityOfResidence	Rome	Abstract	0	Romeo and Juliet	partial	He is also known for several of the movies he has directed, especially the 1968 version of Romeo and Juliet	http://nif.dbpedia.org/wiki/en/Franco_Zeffirelli?dbpv=2016-10&nif=phrase&char=548,564
59	Pim Fortuyn	CityOfResidence	Rotterdam	Section	2.1	Rotterdam	exact	Heading the list of the Livable Rotterdam party, a local issues party, he achieved a major victory in the Rotterdam	http://nif.dbpedia.org/wiki/en/Pim_Fortuyn?dbpv=2016-10&nif=word&char=3804,3813
59	Pim Fortuyn	CityOfResidence	Rotterdam	Section	2.1	Livable Rotterdam	partial	Heading the list of the Livable Rotterdam	http://nif.dbpedia.org/wiki/en/Pim_Fortuyn?dbpv=2016-10&nif=phrase&char=3722,3739
59	Pim Fortuyn	CityOfResidence	Rotterdam	Section	2.1	Rotterdam	exact	Heading the list of the Livable Rotterdam party, a local issues party, he achieved a major victory in the Rotterdam district council elections in early March 2002. The new party won about 36% of the seats, making it the largest party in the council. For the first time since the Second World War, the Labour Party was out of power in Rotterdam	http://nif.dbpedia.org/wiki/en/Pim_Fortuyn?dbpv=2016-10&nif=word&char=4032,4041
59	Pim Fortuyn	CityOfResidence	Rotterdam	Section	2	Erasmus University Rotterdam	partial	In 1989 Fortuyn became director of a government organisation administering student transport cards. In 1990 he moved to Rotterdam. From 1991 to 1995, he was an extraordinary professor at the Erasmus University Rotterdam	http://nif.dbpedia.org/wiki/en/Pim_Fortuyn?dbpv=2016-10&nif=phrase&char=2415,2443
59	Pim Fortuyn	CityOfResidence	Rotterdam	Section	2	Rotterdam	exact	In 1989 Fortuyn became director of a government organisation administering student transport cards. In 1990 he moved to Rotterdam	http://nif.dbpedia.org/wiki/en/Pim_Fortuyn?dbpv=2016-10&nif=word&char=2344,2353
60	Ahmed Aboutaleb	CityOfResidence	Rotterdam	Abstract	0	Mayor of Rotterdam	partial	Ahmed Aboutaleb (Arabic: أحمد أبو طالب‎‎; born August 29, 1961) is a Dutch Labour Party (Partij van de Arbeid; PvdA) politician who has been the Mayor of Rotterdam	http://nif.dbpedia.org/wiki/en/Ahmed_Aboutaleb?dbpv=2016-10&nif=phrase&char=145,163
61	John Smedley (video games)	CityOfResidence	San Diego	Section	1	San Diego State University	partial	Smedley was born August 27, 1968. He became heavily involved in table-top RPGS such as Dungeons & Dragons, which would later give him the ideas for EverQuest. He attended Mt. Carmel High School in San Diego, California, before graduating and attending San Diego State University	http://nif.dbpedia.org/wiki/en/John_Smedley_(video_games)?dbpv=2016-10&nif=phrase&char=413,439
61	John Smedley (video games)	CityOfResidence	San Diego	Section	2	San Diego	exact	On August 24, 2014, a hacking group called Lizard Squad claimed that the plane on which John Smedley was flying (American Airlines Flight 362 from Dallas, Texas to San Diego	http://nif.dbpedia.org/wiki/en/John_Smedley_(video_games)?dbpv=2016-10&nif=phrase&char=1207,1216
63	Eduardo Saverin	CityOfResidence	Singapore	Section	6	Singapore	exact	Saverin has lived in Singapore	http://nif.dbpedia.org/wiki/en/Eduardo_Saverin?dbpv=2016-10&nif=word&char=3699,3708
64	Holden Thorp	CityOfResidence	St. Louis	Abstract	0	Washington University in St. Louis	partial	In September 2012, Thorp announced his intention to resign effective 30 June 2013, and to return to teaching in the Chemistry department at UNC, following a scandal involving the NCAA. Shortly thereafter, in February 2013, he announced his decision to leave the University and take up the job of provost at Washington University in St. Louis	http://nif.dbpedia.org/wiki/en/Holden_Thorp?dbpv=2016-10&nif=phrase&char=1021,1055
65	Vimala Raman	CityOfResidence	Sydney	Section	1	Sydney	exact	She made her acting debut in 2005 with Poi, a Tamil film directed by Kailasam Balachander. Her first Malayalam film was Time with Suresh Gopi. She paired with Ajmal Ameer in Pranayakalam in 2007. In the same year, she also appeared with Mammooty in Nasrani and with Dileep in Romeoo. She appeared in College Kumaran with Mohanlal and in Calcutta News with Dileep in 2008. Vimala Raman attended the Natanalaya Dance Academy based in Sydney	http://nif.dbpedia.org/wiki/en/Vimala_Raman?dbpv=2016-10&nif=word&char=889,895
65	Vimala Raman	CityOfResidence	Sydney	Abstract	0	Sydney	exact	Vimala Raman is an Indian film actress and model who has worked in all South Indian film industries, and predominantly appears in Telugu and Malayalam films. She made her debut in 2005 with Tamil film Poi. An established Bharatanatyam dancer and a graduate in Bsc Information Systems from the University Of New South Wales, Sydney	http://nif.dbpedia.org/wiki/en/Vimala_Raman?dbpv=2016-10&nif=word&char=324,330
66	Harish Sharma	CityOfResidence	Sydney	Section	2	Sydney	exact	He re-entered Parliament in the 1994 general election, representing the Malomalo North/Nadi Rural Indian Constituency and served as Deputy Leader of Opposition under Jai Ram Reddy until 1999. In 2007 he was made a life member of the Fiji Law Society. At present he resides in Sydney	http://nif.dbpedia.org/wiki/en/Harish_Sharma?dbpv=2016-10&nif=word&char=1555,1561
67	Bahri Tanrıkulu	CityOfResidence	Istanbul	Abstract	0	Istanbul Metropolitan Municipality Sports Club	partial	He is Turkey's first World and European Taekwondo champion. He was a member of Istanbul Metropolitan Municipality Sports Club	http://nif.dbpedia.org/wiki/en/Bahri_Tanrıkulu?dbpv=2016-10&nif=phrase&char=324,370
71	Alaa Batayneh	CityOfResidence	Amman	Section	1	Amman	exact	Batayneh was born in Amman	http://nif.dbpedia.org/wiki/en/Alaa_Batayneh?dbpv=2016-10&nif=word&char=205,210
73	Harriet Tubman	CityOfResidence	Auburn, New York	Section	7	Auburn, New York	exact	In early 1859, abolitionist Republican U.S. Senator William H. Seward sold Tubman a small piece of land on the outskirts of Auburn, New York	http://nif.dbpedia.org/wiki/en/Harriet_Tubman?dbpv=2016-10&nif=phrase&char=28515,28531
73	Harriet Tubman	CityOfResidence	Auburn, New York	Abstract	0	Auburn, New York	exact	When the Civil War began, Tubman worked for the Union Army, first as a cook and nurse, and then as an armed scout and spy. The first woman to lead an armed expedition in the war, she guided the raid at Combahee Ferry, which liberated more than 700 slaves. After the war, she retired to the family home on property she had purchased in 1859 in Auburn, New York	http://nif.dbpedia.org/wiki/en/Harriet_Tubman?dbpv=2016-10&nif=phrase&char=1931,1947
78	Markus Persson	CityOfResidence	Beverly Hills, California	Section	4	Beverly Hills, California	exact	In September 2014, Persson announced that he, along with fellow Minecraft co-founders Jakob Porser and Carl Manneh, would be leaving Mojang after completing the sale of the company to Microsoft for $2.5 billion. In December 2014, he purchased an 8-bedroom, 15-bath mansion in Trousdale Estates, a neighborhood of Beverly Hills, California	http://nif.dbpedia.org/wiki/en/Markus_Persson?dbpv=2016-10&nif=phrase&char=6962,6987
81	Tom Burnett	CityOfResidence	Bloomington, Minnesota	Section	5	Bloomington, Minnesota	exact	On September 11, 2002, the Mall of America in Bloomington, Minnesota	http://nif.dbpedia.org/wiki/en/Tom_Burnett?dbpv=2016-10&nif=phrase&char=3707,3729
81	Tom Burnett	CityOfResidence	Bloomington, Minnesota	Section	1	Bloomington, Minnesota	exact	Thomas Burnett and his sisters grew up in Bloomington, Minnesota	http://nif.dbpedia.org/wiki/en/Tom_Burnett?dbpv=2016-10&nif=phrase&char=527,549
82	Chris Evert	CityOfResidence	Boca Raton, Florida	Section	1	Boca Raton, Florida	exact	Evert began taking tennis lessons when she was five years old from her father Jimmy Evert (a professional tennis coach who had won the men's singles title at the Canadian Championships in 1947). By 1969 she had become the No. 1 ranked under-14 girl in the United States. Evert played her first senior tournament in that year also, reaching the semifinals in her home town of Fort Lauderdale, Florida, losing to Mary-Ann Eisel 7–5, 3–6, 6–1. (For years, this was the record for the furthest a player had reached in her first senior-level tournament. That record was broken when another Floridian, Jennifer Capriati, reached the final of the tournament in Boca Raton, Florida	http://nif.dbpedia.org/wiki/en/Chris_Evert?dbpv=2016-10&nif=phrase&char=2307,2326
84	Jesse Levine	CityOfResidence	Boca Raton, Florida	Section	1	Boca Raton, Florida	exact	As a youth, Levine took tennis lessons at the Ottawa Athletic Club. He and his family moved to Florida in the US when he was 13 years old, because his younger brother Daniel suffers from ulcerative colitis and the year-round warm weather was much better for him. Levine currently resides in Boca Raton, Florida	http://nif.dbpedia.org/wiki/en/Jesse_Levine?dbpv=2016-10&nif=phrase&char=2354,2373
86	Don G. Despain	CityOfResidence	Bozeman, Montana	Section	1	Bozeman, Montana	exact	Despain retired in 2006, although he is still active in scientific research. He lives in Bozeman, Montana	http://nif.dbpedia.org/wiki/en/Don_G._Despain?dbpv=2016-10&nif=phrase&char=1452,1468
88	Joel Teitelbaum	CityOfResidence	Brooklyn	Section	1.4	Williamsburg, Brooklyn	partial	After a year, the Satmar Rebbe emigrated to the United States. He arrived in New York on the second day of Rosh HaShana (27 September) 1946, aboard the motor vessel Vulcania. He settled in Williamsburg, Brooklyn	http://nif.dbpedia.org/wiki/en/Joel_Teitelbaum?dbpv=2016-10&nif=phrase&char=10963,10985
89	Miron Constantinescu	CityOfResidence	Bucharest	Section	1.4	Bucharest	exact	Accused of "attempt to direct the party towards liberal anarchy and revisionism", he was nonetheless convoked to express criticism of the writers Alexandru Jar, Mihail Davidoglu and Ion Vitner, all of whom had displayed similar support for reform. Constantinescu was purged by the Party Plenum in June 1957; he was marginalized, but kept his freedom and was allowed to work as a lector for the Pedagogic Institute, and later as a researcher for the Romanian Academy's Institute for Economics and the Nicolae Iorga Institute of History in Bucharest	http://nif.dbpedia.org/wiki/en/Miron_Constantinescu?dbpv=2016-10&nif=word&char=6842,6851
89	Miron Constantinescu	CityOfResidence	Bucharest	Section	1.1	University of Bucharest	partial	According to Bârlădeanu, Constantinescu used this period to decide between siding with the fascist Iron Guard and joining the PCR. In 1935, he joined the Union of Communist Youth, UTC (youth wing of the PCR), and became involved in agitprop campaigns. During the 1930s, he attended the University of Bucharest	http://nif.dbpedia.org/wiki/en/Miron_Constantinescu?dbpv=2016-10&nif=phrase&char=1426,1449
89	Miron Constantinescu	CityOfResidence	Bucharest	Section	5	"Crimele Bucureștiului comunist" ("Murders in Communist Bucharest")	partial	 * (Romanian) Dan Ciachir, "Crimele Bucureștiului comunist" ("Murders in Communist Bucharest")	http://nif.dbpedia.org/wiki/en/Miron_Constantinescu?dbpv=2016-10&nif=phrase&char=10176,10243
91	Tony Hoare	CityOfResidence	Cambridge	Section	1	Cambridge	exact	In 1960, he left the Soviet Union and began working at Elliott Brothers, Ltd, a small computer manufacturing firm, where he implemented ALGOL 60 and began developing major algorithms. He became the Professor of Computing Science at the Queen's University of Belfast in 1968, and in 1977 returned to Oxford as the Professor of Computing to lead the Programming Research Group in the Oxford University Computing Laboratory (now Department of Computer Science, University of Oxford), following the death of Christopher Strachey. He is now an Emeritus Professor there, and is also a principal researcher at Microsoft Research in Cambridge	http://nif.dbpedia.org/wiki/en/Tony_Hoare?dbpv=2016-10&nif=word&char=1917,1926
