103	Thomas Murphy (Australian politician)	PartyAfiiliation	Australian Labor Party	Abstract	0	Australian Labor Party	exact	Thomas Patrick Murphy (13 December 1906 – 11 September 1978) was an Australian politician and a member of the New South Wales Legislative Assembly between 1953 and 1968. He was a member of the Australian Labor Party	http://nif.dbpedia.org/wiki/en/Thomas_Murphy_(Australian_politician)?dbpv=2016-10&nif=phrase&char=193,215
104	Wade Noonan	PartyAfiiliation	Australian Labor Party	Abstract	0	Australian Labor Party	exact	Wade Mathew Noonan (born 7 April 1971) is an Australian politician. He has been an Australian Labor Party	http://nif.dbpedia.org/wiki/en/Wade_Noonan?dbpv=2016-10&nif=phrase&char=83,105
107	Charles Frazer (politician)	PartyAfiiliation	Australian Labor Party	Section	1	Australian Labor Party	exact	In November 1902, Frazer was elected to Kalgoorlie Municipal Council and was elected as the member for Kalgoorlie in the federal parliament at the 1903 election, representing the Australian Labor Party	http://nif.dbpedia.org/wiki/en/Charles_Frazer_(politician)?dbpv=2016-10&nif=phrase&char=764,786
108	Cheryl Kernot	PartyAfiiliation	Australian Labor Party	Abstract	0	Australian Labor Party	exact	Cheryl Kernot (née Paton; born 5 December 1948) is an Australian politician, academic, and political activist. She was a member of the Australian Senate representing Queensland for the Australian Democrats from 1990 to 1997, and the fifth leader of the Australian Democrats from 1993 to 1997. In 1997, she resigned from the Australian Democrats, joined the Australian Labor Party	http://nif.dbpedia.org/wiki/en/Cheryl_Kernot?dbpv=2016-10&nif=phrase&char=357,379
108	Cheryl Kernot	PartyAfiiliation	Australian Labor Party	Section	2.2	Australian Labor Party	exact	On 15 October 1997, Kernot abruptly moved to the Australian Labor Party	http://nif.dbpedia.org/wiki/en/Cheryl_Kernot?dbpv=2016-10&nif=phrase&char=2235,2257
110	Edward Heitmann	PartyAfiiliation	Australian Labor Party	Abstract	0	Australian Labor Party	exact	During his time as Member for Geraldton, Heitman was a member of the Western Australian Health Commission inquiring into Miners Phthisis, and he contributed to the establishment of a tuberculosis sanitorium at Wooroloo. Until 1917 he was one of the Scaddan government's main backbench critics, especially with regards to the 1916 Nevanas affair. In January 1917, he and Rufus Underwood attended a conference in Melbourne which aimed to merge Billy Hughes' National Labor Party with Joseph Cook's liberals. On 20 March, he resigned his Legislative Assembly seat in order to contest an Australian House of Representatives seat as a Nationalist. Shortly afterwards, the Western Australian branch of the Australian Labor Party	http://nif.dbpedia.org/wiki/en/Edward_Heitmann?dbpv=2016-10&nif=phrase&char=2224,2246
111	Fred Miller (Australian politician)	PartyAfiiliation	Australian Labor Party	Abstract	0	Australian Labor Party	exact	Frederick Joseph (Fred) Miller (4 January 1926 – 1 May 1992) was an Australian politician and member of the New South Wales Legislative Assembly from 1981 until 1984. He was a member of the Australian Labor Party	http://nif.dbpedia.org/wiki/en/Fred_Miller_(Australian_politician)?dbpv=2016-10&nif=phrase&char=190,212
113	Gavan O'Connor	PartyAfiiliation	Australian Labor Party	Abstract	0	Australian Labor Party	exact	Gavan Michael O'Connor (born 2 December 1947) is an Australian politician who was an Australian Labor Party	http://nif.dbpedia.org/wiki/en/Gavan_O'Connor?dbpv=2016-10&nif=phrase&char=85,107
115	Glyde Butler	PartyAfiiliation	Australian Labor Party	Abstract	0	Australian Labor Party	exact	British-born, he served in the Korean War and came to Australia in 1956, settling in Melbourne after a year at Pyramid Hill. He became involved in the union movement and the Australian Labor Party	http://nif.dbpedia.org/wiki/en/Glyde_Butler?dbpv=2016-10&nif=phrase&char=274,296
116	Graham Edwards (politician)	PartyAfiiliation	Australian Labor Party	Abstract	0	Australian Labor Party	exact	Graham John Edwards AM (born 18 July 1946) is a former Australian politician. He was an Australian Labor Party	http://nif.dbpedia.org/wiki/en/Graham_Edwards_(politician)?dbpv=2016-10&nif=phrase&char=88,110
117	Harry Woods (Australian politician)	PartyAfiiliation	Australian Labor Party	Abstract	0	Australian Labor Party	exact	Harry Francis Woods (born 23 December 1947) was an Australian politician. He was the member for Page, New South Wales in the Australian House of Representatives, representing the Australian Labor Party	http://nif.dbpedia.org/wiki/en/Harry_Woods_(Australian_politician)?dbpv=2016-10&nif=phrase&char=179,201
117	Harry Woods (Australian politician)	PartyAfiiliation	Australian Labor Party	Abstract	0	Australian Labor Party	exact	Woods was elected as the Member for Clarence in the New South Wales Legislative Assembly for the Australian Labor Party	http://nif.dbpedia.org/wiki/en/Harry_Woods_(Australian_politician)?dbpv=2016-10&nif=phrase&char=422,444
120	Jim Anderson (Australian politician)	PartyAfiiliation	Australian Labor Party	Abstract	0	Australian Labor Party	exact	James Anderson (8 August 1943 – 22 March 2003) was an Australian politician, elected as a member of the New South Wales Legislative Assembly. He was the Australian Labor Party	http://nif.dbpedia.org/wiki/en/Jim_Anderson_(Australian_politician)?dbpv=2016-10&nif=phrase&char=153,175
121	Beata Bublewicz	PartyAfiiliation	Civic Platform	Abstract	0	Civic Platform	exact	Beata Bublewicz (born 26 February 1975 in Olsztyn) is a Polish politician. She was elected to Sejm on 25 September 2005 getting 5,198 votes in 35 – Olsztyn for Civic Platform	http://nif.dbpedia.org/wiki/en/Beata_Bublewicz?dbpv=2016-10&nif=phrase&char=160,174
122	Jan Krzysztof Bielecki	PartyAfiiliation	Civic Platform	Section	5	Civic Platform	exact	Deeply frustrated by economic hardships brought on by privatization, voters punished the Suchocka government in the September 1993 parliamentary election, with Bielecki's Liberal Democratic Congress losing the entirety of its seats in the Sejm. After the severe defeat, Bielecki was appointed to the Board of Directors of the European Bank for Reconstruction and Development (EBRD) in December, where he remained until September 2003. In 1994, Bielecki co-founded the Freedom Union, a centrist pro-European Union party through the unification of the Democratic Union and the Liberal Democratic Congress. In 2001, Bielecki joined Civic Platform	http://nif.dbpedia.org/wiki/en/Jan_Krzysztof_Bielecki?dbpv=2016-10&nif=phrase&char=14653,14667
122	Jan Krzysztof Bielecki	PartyAfiiliation	Civic Platform	Abstract	0	Civic Platform	exact	Jan Krzysztof Bielecki ['jan ˈkʂɨʂtɔf bʲɛˈlɛt͡skʲi] (13px listen) (born 3 May 1951) is a Polish liberal politician and economist. A leading figure of the Gdańsk-based Liberal Democratic Congress in the early 1990s, Bielecki served as Prime Minister of Poland for most of 1991. In his post-political career, Bielecki served as president of Bank Pekao between 2003 and 2010, and presently serves as the chairman of the Polish Institute of International Affairs. Since the early 2000s, Bielecki has been a member of the Civic Platform	http://nif.dbpedia.org/wiki/en/Jan_Krzysztof_Bielecki?dbpv=2016-10&nif=phrase&char=517,531
123	Li Peng	PartyAfiiliation	Communist Party of China	Section	3.1	General Secretary of the Communist Party of China	partial	After Zhao became General Secretary of the Communist Party of China	http://nif.dbpedia.org/wiki/en/Li_Peng?dbpv=2016-10&nif=phrase&char=6337,6386
123	Li Peng	PartyAfiiliation	Communist Party of China	Abstract	0	Communist Party of China	exact	Li Peng (Chinese: 李鹏; pinyin: Lǐ Péng; born 20 October 1928) served as the fourth Premier of the People's Republic of China, between 1987 and 1998, and the Chairman of the Standing Committee of the National People's Congress, China's top legislative body, from 1998 to 2003. For much of the 1990s Li was ranked second in the Communist Party of China	http://nif.dbpedia.org/wiki/en/Li_Peng?dbpv=2016-10&nif=phrase&char=378,402
124	Zhou Enlai	PartyAfiiliation	Communist Party of China	Section	5.8	Chairman of the Communist Party of China	partial	In 1943, Zhou's relationship with Chiang Kai-shek deteriorated, and he returned permanently to Yan'an. By then, Mao Zedong had emerged as the Chairman of the Communist Party of China	http://nif.dbpedia.org/wiki/en/Zhou_Enlai?dbpv=2016-10&nif=phrase&char=72849,72889
125	Padma Choling	PartyAfiiliation	Communist Party of China	Section	1	Communist Party of China	exact	Padma Choling was born in 1952 in a farming family in Dêngqên County, Chamdo Prefecture. He joined the People's Liberation Army in Qinghai Province at 17, and served in the army for seventeen years. In the army he played basketball and mastered the Chinese language. He joined the Communist Party of China	http://nif.dbpedia.org/wiki/en/Padma_Choling?dbpv=2016-10&nif=phrase&char=926,950
125	Padma Choling	PartyAfiiliation	Communist Party of China	Section	2	18th Central Committee of the Communist Party of China	partial	Padma is a member of the 18th Central Committee of the Communist Party of China	http://nif.dbpedia.org/wiki/en/Padma_Choling?dbpv=2016-10&nif=phrase&char=2879,2933
128	Leonid Brezhnev	PartyAfiiliation	Communist Party of the Soviet Union	Abstract	0	Communist Party of the Soviet Union	exact	Leonid Ilyich Brezhnev (/ˈbrɛʒnɛf/; Russian: Леони́д Ильи́ч Бре́жнев; IPA: [lʲɪɐˈnʲid ɪˈlʲjitɕ ˈbrʲɛʐnʲɪf] (13px listen); Ukrainian: Леоні́д Іллі́ч Бре́жнєв, 19 December 1906 (O.S. 6 December) – 10 November 1982) was the General Secretary of the Central Committee (CC) of the Communist Party of the Soviet Union	http://nif.dbpedia.org/wiki/en/Leonid_Brezhnev?dbpv=2016-10&nif=phrase&char=382,417
129	Nikita Khrushchev	PartyAfiiliation	Communist Party of the Soviet Union	Abstract	0	Communist Party of the Soviet Union	exact	Nikita Sergeyevich Khrushchev (April 15 [O.S. April 3] 1894 – September 11, 1971) was a politician who led the Soviet Union during part of the Cold War. He served as First Secretary of the Communist Party of the Soviet Union	http://nif.dbpedia.org/wiki/en/Nikita_Khrushchev?dbpv=2016-10&nif=phrase&char=189,224
131	Vladimir Putin	PartyAfiiliation	Communist Party of the Soviet Union	Section	1	Communist Party of the Soviet Union	exact	Putin studied law at the Saint Petersburg State University in 1970 and graduated in 1975. Putin's thesis was on "The Most Favored Nation Trading Principle in International Law". While there, Putin was required to join the Communist Party of the Soviet Union	http://nif.dbpedia.org/wiki/en/Vladimir_Putin?dbpv=2016-10&nif=phrase&char=4239,4274
132	Yuri Andropov	PartyAfiiliation	Communist Party of the Soviet Union	Abstract	0	Communist Party of the Soviet Union	exact	Yuri Vladimirovich Andropov (/ænˈdroʊpɔːf, -pɒf/; Russian: Ю́рий Влади́мирович Андро́пов, tr. Yuriy Vladimirovich Andropov; IPA: [ˈjʉrʲɪj vlɐˈdʲimʲɪrəvʲɪtɕ ɐnˈdropəf]; 15 June [O.S. 2 June] 1914 – 9 February 1984) was a Soviet politician and the General Secretary of the Communist Party of the Soviet Union	http://nif.dbpedia.org/wiki/en/Yuri_Andropov?dbpv=2016-10&nif=phrase&char=384,419
132	Yuri Andropov	PartyAfiiliation	Communist Party of the Soviet Union	Section	4.3	Central Committee of the Communist Party of the Soviet Union	partial	Andropov aimed to achieve "the destruction of dissent in all its forms" and always insisted that "the struggle for human rights was a part of a wide-ranging imperialist plot to undermine the foundation of the Soviet state". On 3 July 1967, he made a proposal to establish for dealing with the political opposition the KGB's Fifth Directorate (ideological counterintelligence). At the end of July, the directorate was established and entered in its files cases of all Soviet dissidents including Andrei Sakharov and Alexander Solzhenitsyn. In 1968, Andropov as the KGB Chairman issued his order "On the tasks of State security agencies in combating the ideological sabotage by the adversary", calling for struggle against dissidents and their imperialist masters. On 29 April 1969, he submitted to the Central Committee of the Communist Party of the Soviet Union	http://nif.dbpedia.org/wiki/en/Yuri_Andropov?dbpv=2016-10&nif=phrase&char=5833,5893
135	Chen Shui-bian	PartyAfiiliation	Democratic Progressive Party	Section	8	Democratic Progressive Party	exact	Chen's and the Democratic Progressive Party	http://nif.dbpedia.org/wiki/en/Chen_Shui-bian?dbpv=2016-10&nif=phrase&char=40869,40897
135	Chen Shui-bian	PartyAfiiliation	Democratic Progressive Party	Section	5	Democratic Progressive Party	exact	Leaders of the Democratic Progressive Party	http://nif.dbpedia.org/wiki/en/Chen_Shui-bian?dbpv=2016-10&nif=phrase&char=33086,33114
135	Chen Shui-bian	PartyAfiiliation	Democratic Progressive Party	Section	11	Official Democratic Progressive Party web site in Chinese	partial	 *  Human Rights Action Center – Free Chen Shui-Bian video  *  Unofficial advocacy website  *  Full text of Chen's 2004 Inaugural Speech  *  Official Democratic Progressive Party web site in Chinese	http://nif.dbpedia.org/wiki/en/Chen_Shui-bian?dbpv=2016-10&nif=phrase&char=45043,45101
135	Chen Shui-bian	PartyAfiiliation	Democratic Progressive Party	Abstract	0	Democratic Progressive Party	exact	Chen Shui-bian (Chinese: 陳水扁; pinyin: Chén Shuǐbiǎn; born October 12, 1950) is a retired Taiwanese politician and lawyer who served as President of the Republic of China (Taiwan) from 2000 to 2008. Chen is the first president from Democratic Progressive Party	http://nif.dbpedia.org/wiki/en/Chen_Shui-bian?dbpv=2016-10&nif=phrase&char=231,259
